# timestamp_format: EPOCH_MILLIS
# Created at: Mon Mar  9 21:09:34 2026
 
received_at,protocol,source,msg_type,raw_data
1773087023708,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,146.7,R,11.0,N,A*17<0D><0A>"
1773087025432,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201024.70,A,4004.4424,N,01500.8654,E,2.1,75.4,090326,2.5,W*79<0D><0A>"
1773087025432,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201024.70,4004.4424,N,01500.8654,E,1,10,1.1,10.0,M,0.0,M,,*63<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,21,3,20,2,18,24,4,26,29,9,,,2.0,0.9,1.1*34<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,1,10,21,62,50,26,3,68,299,30,20,53,312,49,2,30,180,46*43<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,2,10,18,47,24,31,24,70,291,49,4,48,134,39,26,19,233,29*70<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,3,10,29,12,157,27,9,66,88,40*7B<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,75.4,T,77.9,M,2.1,N,3.8,K,A*24<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,75.4,,,2.5,W*01<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,75.4,T,77.9,M,2.1,N,3.8,K*52<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,18.0,C*1A<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,176.3,R,10.9,N,A*18<0D><0A>"
1773087025433,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,176.3,R,10.9,N,A*18<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201025.70,A,4004.4425,N,01500.8661,E,2.2,74.2,090326,2.5,W*7B<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201025.70,4004.4425,N,01500.8661,E,1,10,1.3,10.0,M,0.0,M,,*67<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,32,12,14,25,7,6,10,16,9,8,,,1.3,0.7,2.4*37<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,1,10,32,77,345,29,12,38,25,31,14,38,327,21,25,43,109,36*49<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,2,10,7,35,350,27,6,21,311,38,10,70,148,46,16,47,279,46*75<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,3,10,9,25,18,45,8,87,336,28*45<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,74.2,T,76.7,M,2.2,N,4.1,K,A*21<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,74.2,,,2.5,W*06<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,74.2,T,76.7,M,2.2,N,4.1,K*57<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,18.0,C*1A<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,162.2,R,10.0,N,A*15<0D><0A>"
1773087025709,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,162.2,R,10.0,N,A*15<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201026.70,A,4004.4427,N,01500.8669,E,2.3,74.5,090326,2.5,W*74<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201026.70,4004.4427,N,01500.8669,E,1,06,1.4,10.0,M,0.0,M,,*6E<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,17,1,18,12,23,10,,,,,,,2.1,1.0,2.2*0D<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,2,1,6,17,24,180,50,1,49,159,23,18,66,96,26,12,79,67,41*7B<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,2,2,6,23,85,130,44,10,14,143,50*46<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,74.5,T,77.0,M,2.3,N,4.3,K,A*23<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,74.5,,,2.5,W*01<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,74.5,T,77.0,M,2.3,N,4.3,K*55<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,18.0,C*1A<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,135.5,R,13.5,N,A*16<0D><0A>"
1773087026710,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,135.5,R,13.5,N,A*16<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201027.70,A,4004.4429,N,01500.8677,E,2.4,75.6,090326,2.5,W*71<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201027.70,4004.4429,N,01500.8677,E,1,10,1.6,10.0,M,0.0,M,,*6B<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,20,32,1,3,25,14,5,21,26,7,,,1.7,1.1,0.9*3B<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,1,10,20,50,140,33,32,87,253,46,1,26,10,33,3,74,207,45*40<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,2,10,25,64,54,31,14,31,250,47,5,64,158,39,21,62,181,30*71<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,3,10,26,41,43,23,7,76,200,50*7E<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,75.6,T,78.1,M,2.4,N,4.4,K,A*2F<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,75.6,,,2.5,W*03<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,75.6,T,78.1,M,2.4,N,4.4,K*59<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,18.0,C*1A<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,178.8,R,8.6,N,A*2B<0D><0A>"
1773087027711,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,178.8,R,8.6,N,A*2B<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201028.70,A,4004.4430,N,01500.8685,E,2.6,74.7,090326,2.5,W*79<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201028.70,4004.4430,N,01500.8685,E,1,10,1.3,10.0,M,0.0,M,,*64<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,1,20,21,4,2,18,14,24,9,6,,,1.4,2.0,1.9*0E<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,1,10,1,62,34,48,20,35,59,25,21,47,222,33,4,61,169,49*79<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,2,10,2,4,231,36,18,51,33,40,14,42,94,42,24,52,223,38*72<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,3,3,10,9,54,263,24,6,32,284,47*7B<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,74.7,T,77.2,M,2.6,N,4.7,K,A*22<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,74.7,,,2.5,W*03<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,74.7,T,77.2,M,2.6,N,4.7,K*54<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,17.9,C*1C<0D><0A>"
1773087028712,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,159.4,R,8.7,N,A*25<0D><0A>"
1773087028713,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,159.4,R,8.7,N,A*25<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPRMC,201029.71,A,4004.4432,N,01500.8694,E,2.4,74.3,090326,2.5,W*7D<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPGGA,201029.71,4004.4432,N,01500.8694,E,1,05,1.8,10.0,M,0.0,M,,*69<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSA,A,3,8,6,31,11,28,,,,,,,,1.4,1.3,1.2*30<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,2,1,5,8,20,4,42,6,60,205,33,31,39,308,36,11,52,99,33*71<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPGSV,2,2,5,28,83,221,28*76<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,GPALL,"$GPVTG,74.3,T,76.8,M,2.4,N,4.5,K,A*2D<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,IIALL,"$IIHDG,74.3,,,2.5,W*07<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,VHALL,"$VHW,74.3,T,76.8,M,2.4,N,4.5,K*5B<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,MTALL,"$MTW,17.9,C*1C<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,147.5,R,10.5,N,A*10<0D><0A>"
1773087029713,NMEA0183,UDP:localhost:10110,WIALL,"$WIMWV,147.5,R,10.5,N,A*10<0D><0A>"
